,Xcoord,Ycoord,Label,Zcoord,ImageName
1214,305,482,C1_fibers,14,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-5
1215,993,1066,C1_fibers,13,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1216,1008,1061,C1_fibers,13,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1217,1027,1057,C1_fibers,13,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1218,1046,1052,C1_fibers,13,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1219,876,1592,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1220,896,1570,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1221,916,1552,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1222,936,1524,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1223,956,1499,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1224,978,1469,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1225,1113,1309,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1226,1126,1295,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1227,1138,1275,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1228,1151,1262,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1229,924,1709,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1230,933,1695,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1231,941,1670,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1232,948,1655,C1_fibers,12,5500000124_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1233,465,1163,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1234,482,1170,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1235,495,1184,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1236,508,1199,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1237,994,1105,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1238,1001,1122,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1239,1001,1133,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1240,1006,1150,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1241,1012,1172,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1242,1013,1192,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1243,1048,1197,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1244,1058,1172,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1245,1062,1154,C1_fibers,17,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-3
1246,1039,39,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1247,1063,42,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1248,1083,50,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1249,1104,61,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1250,1124,66,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1251,1144,77,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1252,1170,82,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1253,914,655,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1254,930,666,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1255,945,677,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1256,956,692,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1257,972,702,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1258,987,710,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1259,1375,1669,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1260,1396,1674,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1261,1418,1674,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1262,1440,1671,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1263,1458,1671,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1264,1482,1673,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1265,1115,1609,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1266,1126,1622,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1267,1137,1638,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1268,1093,1090,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1269,1112,1103,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1270,1130,1118,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1271,1155,1130,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1272,1179,1143,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1273,1264,574,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1274,1297,577,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1275,1326,585,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1276,1360,590,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1277,1382,590,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1278,1398,594,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1279,1375,594,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1280,1389,603,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1281,1380,282,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1282,1398,293,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1283,1414,300,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1284,1431,320,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1285,1454,331,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1286,1467,343,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1287,267,197,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1288,283,213,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1289,301,229,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1290,310,255,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1291,323,278,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1292,332,298,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1293,510,57,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1294,530,66,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1295,550,84,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1296,577,100,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1297,597,108,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1298,613,117,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1299,533,242,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1300,546,253,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1301,562,269,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1302,577,287,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1303,588,298,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1304,595,302,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1305,606,314,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1306,613,329,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1307,372,240,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1308,392,253,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1309,410,275,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1310,424,289,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1311,336,246,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1312,354,260,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1313,368,282,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1314,388,304,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1315,406,329,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1316,421,347,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1317,435,365,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1318,354,411,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1319,361,427,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1320,372,445,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1321,381,458,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1322,394,476,C1_fibers,15,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-10
1323,159,1044,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1324,163,1036,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1325,173,1048,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1326,166,1054,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1327,134,1062,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1328,154,1071,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1329,147,1050,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1330,201,1047,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1331,210,1031,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1332,861,883,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1333,853,871,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1334,874,883,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1335,899,891,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1336,915,898,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1337,940,874,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1338,936,846,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1339,897,851,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1340,887,836,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1341,887,817,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1342,1117,935,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1343,1131,926,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1344,1149,905,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1345,1158,924,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1346,1147,945,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1347,1123,955,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1348,1098,940,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1349,1115,902,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1350,1131,898,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1351,1125,913,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1352,1106,925,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1353,609,1025,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1354,585,1029,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1355,601,1037,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1356,615,1037,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1357,635,1035,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1358,652,1020,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1359,634,1013,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1360,937,1289,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1361,957,1293,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1362,988,1285,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1363,964,1309,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1364,944,1309,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1365,959,1319,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1366,983,1317,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1367,998,1297,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1368,1018,1278,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1369,1034,1261,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1370,1026,1254,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1371,1289,731,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1372,1271,755,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1373,1285,763,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1374,1325,723,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1375,1298,723,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1376,1260,664,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1377,1199,678,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1378,1191,686,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1379,1156,711,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1380,1167,723,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1381,1206,714,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1382,1186,709,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1383,1176,735,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1384,1242,717,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1385,1229,702,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1386,1216,694,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1387,952,824,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1388,930,828,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1389,1376,874,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1390,1397,886,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1391,1364,889,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1392,1386,902,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1393,1408,906,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1394,1621,1268,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1395,1633,1247,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1396,1624,1237,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1397,1677,1237,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1398,1654,1223,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1399,1664,1231,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1400,1651,1243,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1401,1672,1245,C2_disorganized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
1402,998,867,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1403,1012,840,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1404,998,842,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1405,1036,852,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1406,1004,882,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1407,988,886,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1408,1025,887,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1409,1018,862,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1410,1000,855,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1411,1160,778,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1412,1139,776,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1413,1139,795,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1414,1160,785,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1415,1187,758,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1416,1209,747,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1417,1218,770,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1418,1182,771,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1419,1546,537,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1420,1561,515,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1421,1566,546,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1422,1539,552,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1423,1507,552,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1424,1530,581,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1425,1570,565,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1426,1585,557,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1427,1584,533,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1428,1582,515,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1429,1551,495,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1430,1530,529,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1431,751,1091,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1432,730,1099,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1433,763,1117,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1434,783,1101,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1435,775,1081,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1436,751,1109,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1437,716,1116,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1438,755,1128,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
1439,753,1151,C2_disorganized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
